"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045271","respiratory chain complex I","31/4384","45/19960",0.688888888888889,3.13645579886456,7.61178838897287,2.16896048032185e-11,1.50446986044143e-09,1.00457116983328e-09,"NDUFA5/NDUFB6/NDUFB4/NDUFV1/NDUFS2/NDUFS4/NDUFA6/ND1/NDUFV3/ND2/ND3/NDUFA1/NDUFA3/NDUFA7/NDUFC2/NDUFB8/NDUFB5/NDUFB2/NDUFB1/NDUFAB1/NDUFS3/NDUFA2/NDUFS5/NDUFA9/NDUFB9/ND4/NDUFS1/NDUFV2/NDUFA10/NDUFB3/NDUFS8",31
"GO:0030055","cell-substrate junction","155/4384","434/19960",0.357142857142857,1.62604275286757,6.99550235790815,2.68981329679239e-11,1.71027295454383e-09,1.14199090846274e-09,"PTPN12/PPP1R12A/KIF23/NHS/FLNB/TSPAN9/EFNB2/THY1/PLAU/FLNA/RPS18/RSU1/RPS7/DDR2/STARD8/RPL37A/LASP1/NRAP/CSRP2/SORBS2/TNS1/YWHAZ/PTPRA/FAP/BCAR3/CLTC/ACTC1/PGM5/PTPRC/GIT2/RPS17/CD99/MYH9/TPM4/RPS19/GAK/ITGB8/CAPN5/LCP1/ACTB/EFS/ACTN2/TGM2/ARL2/CAPN1/ADAM9/ITGA2B/ADGRE5/FAT1/BCAR1/PRKAR2A/MPRIP/SDC4/P4HB/ZNF185/HSPA9/PAK1/RPL13A/CD59/CAV1/ACTR3/NUMB/FLRT1/HSPA1A/ITGB2/ANXA1/LIMD1/GRB7/HMGA1/ANXA6/NPM1/RPL4/SLC6A4/RPL10A/FERMT2/PIP5K1C/CDH2/RPL3/RALA/PPFIA1/SMPX/RPS9/CD9/RPS13/ADAM10/ITGA5/JAK1/HNRNPK/ITGB5/CTNNA1/RPS10/HYOU1/CORO1C/RPS11/ABCB4/TGFB1I1/PTK2B/IGF2R/ITGA3/FAM107A/ITGA4/RAB21/PLAUR/ATP6V0A2/ITGB1/CD81/GJA1/GNA12/NRP1/CAV2/ARF1/TNFSF13B/DST/JUP/ARHGEF7/PABPC1/EZR/SRC/CLASP2/PARVB/FES/MARCKS/CD46/RPLP1/FLOT1/YWHAQ/PPIA/RPL30/RPL7/ITGB3/RPL7A/RPL18/CAP1/CAPN2/ALOX15B/HSP90B1/WASF1/HSPA8/RPLP0/TNS2/RPS4X/RPS16/SDCBP/CSRP1/SRP68/RPL38/ADD1/PDIA3/TLN1/FLT1/NCSTN/BSG/G3BP1/SCARB2/MMP14",155
"GO:0005766","primary lysosome","71/4384","155/19960",0.458064516129032,2.08553096303273,7.19775953978015,3.37296091818312e-11,1.8382637004098e-09,1.22745344691777e-09,"TTR/C3AR1/CD63/PRKCD/BST2/SERPINA3/GLB1/ARG1/DEFA3/CTSC/RAB3D/TUBB4B/DNAJC13/ACLY/STX3/ARSB/DEFA4/PRSS2/MANBA/PA2G4/VNN1/GGH/ARSA/NPC2/ANXA2/FUCA1/BPI/C3/IRAG2/PRTN3/ARHGAP45/FAF2/DNAJC3/NDUFC2/PRCP/PRDX6/ACP3/HEXA/CREG1/MGST1/VAMP8/CCT8/CPNE1/GAA/RAB5C/AZU1/TOM1/GM2A/CCT2/PIGR/PSMD1/PYCARD/CTSG/LAMP2/SNAP29/GLA/GALNS/SYNGR1/CKAP4/RNASE3/MNDA/FPR1/CAP1/RNASE2/SURF4/CEACAM6/HEXB/SDCBP/ATP8A1/PSEN1/NCSTN",71
"GO:0042582","azurophil granule","71/4384","155/19960",0.458064516129032,2.08553096303273,7.19775953978015,3.37296091818312e-11,1.8382637004098e-09,1.22745344691777e-09,"TTR/C3AR1/CD63/PRKCD/BST2/SERPINA3/GLB1/ARG1/DEFA3/CTSC/RAB3D/TUBB4B/DNAJC13/ACLY/STX3/ARSB/DEFA4/PRSS2/MANBA/PA2G4/VNN1/GGH/ARSA/NPC2/ANXA2/FUCA1/BPI/C3/IRAG2/PRTN3/ARHGAP45/FAF2/DNAJC3/NDUFC2/PRCP/PRDX6/ACP3/HEXA/CREG1/MGST1/VAMP8/CCT8/CPNE1/GAA/RAB5C/AZU1/TOM1/GM2A/CCT2/PIGR/PSMD1/PYCARD/CTSG/LAMP2/SNAP29/GLA/GALNS/SYNGR1/CKAP4/RNASE3/MNDA/FPR1/CAP1/RNASE2/SURF4/CEACAM6/HEXB/SDCBP/ATP8A1/PSEN1/NCSTN",71
"GO:0043292","contractile muscle fiber","101/4384","253/19960",0.399209486166008,1.81756873719743,6.94306084357027,7.29959465865663e-11,3.71306048303667e-09,2.47930092265952e-09,"PPP1R12A/CAPN3/FLNB/PDE4DIP/SCN8A/MYL3/BIN1/MYL5/FLNA/GLRX3/NRAP/ANK2/CSRP2/SORBS2/TMOD2/MYH2/MYH7/ACTC1/PGM5/BAG3/TPM4/MYH6/ACTN2/FHL5/PRKD1/MYH11/TMOD3/ABCC9/MYH15/CACNA1D/MYOD1/TNNI1/SDC4/SCO2/SCN1A/PAK1/TTN/TNNT1/ANK3/MYBPC3/MYBPC1/NEBL/IDO1/PPP2R5A/SRI/CASQ1/MYH3/ANKRD2/CASQ2/CFL2/FERMT2/TMOD4/SMPX/SCN5A/ALDOA/TNNC2/DNAJB4/MYL11/MYOM1/STK11/CORO1C/KCNE1/ANKRD1/KAT2B/MYH8/SYNE1/RTN2/TRIM32/MYOM2/TPM3/ACTA2/GJA1/RYR3/ARF1/NEB/DST/JUP/MYL4/SYNM/MYL2/DEK/TCAP/AKAP4/TNNT3/TPM1/PARVB/ANK1/DES/KRT8/REM1/MTM1/SLC4A1/CACNA1S/MYH4/FXR1/CSRP1/MYBPC2/TPM2/LDB3/CAPZB/CRYAB",101
"GO:0099572","postsynaptic specialization","142/4384","396/19960",0.358585858585859,1.63261262257613,6.74579767922009,1.32025245274101e-10,6.29595388400871e-09,4.20396175741218e-09,"GRIN2D/P2RX6/IGSF9B/CAMK2D/RTN1/SCN8A/EFNB2/NCS1/PALM/RPS18/DLG3/CRIPT/GRM3/RNF112/DLG4/PPFIA2/NTRK2/CHRNB1/DMTN/MAPK8IP2/NCK2/PRKCG/RPS19/ACTN2/GPHN/CAMK2A/CAMK2G/ADD3/SLC8A2/SYN3/GRIK1/GABRA4/CACNG4/NLGN4Y/CDK5/EFNB3/LRRTM2/CHRND/BCR/GRID1/GRIN1/FMR1/SIPA1L1/TSC2/CDH10/GABRB3/HOMER2/ABL1/EIF3E/PRNP/RHEB/NEURL1/PCBP1/DLG5/GRIA1/SORCS3/DCLK1/ASIC1/SYNGAP1/TIAM1/PAK3/RPL10A/GABRB2/CDH2/KCND2/MTMR2/GABRA1/CHRNB2/SEMA4B/EIF3A/DBNL/CTNND2/RPS13/GRIK4/ADAM10/DLG1/SEMA4F/GABRA6/GPSM2/CHRNA1/GRIA2/PRKN/MPP2/GAP43/PTK2B/HTR5A/SLC30A1/INPP4A/RGS9/ATP7A/PLPPR4/PAK2/CLSTN1/MPDZ/GRIP1/MDM2/DRP2/ARF1/SYN2/DNM3/PRKCZ/ATP1A1/CAMK2B/GRIK3/GABRG2/SRC/LRP8/CRHR1/DISC1/PSD/BNIP3/RPL30/RPL7/MAP1B/SRGAP2/RUSC1/P2RX4/SPOCK1/RTN3/EPHA4/GRIK5/ADD2/CADM1/NOS1/HOMER3/DLGAP1/EPS8/DGKI/HSPA8/RPLP0/CASP3/NLGN1/GRID2/RPL38/WWC1/ADD1/CABP1/CAPZB/GABRB1/ZDHHC5/P2RY1/PTEN",142
"GO:0005775","vacuolar lumen","76/4384","178/19960",0.426966292134831,1.94394324612483,6.71115823072634,4.29619213734314e-10,1.92823211811342e-08,1.28752755075794e-08,"TTR/ASAH1/PRKCD/OMD/SERPINA3/GLB1/ARG1/DEFA3/CTSC/CTSD/TUBB4B/CTSS/ACLY/ARSB/HPSE/PRSS2/MANBA/PA2G4/HSP90AA1/MAN2B2/PRELP/SDC4/GGH/ARSA/NPC2/ANXA2/KERA/FUCA1/SDC2/BPI/C3/TPP1/PRTN3/ARHGAP45/FAF2/DNAJC3/PRDX6/CSPG5/GZMB/HEXA/CREG1/GPC1/CCT8/GALC/PRF1/LGMN/GAA/AZU1/IDS/CD74/FMOD/ACP2/GM2A/CCT2/DAPK2/SDC3/PSMD1/PYCARD/CTSG/LAMP2/SGSH/GLA/GALNS/RNASE3/MNDA/CAP1/BGN/RNASE2/HSPA8/ATP13A2/HEXB/SDCBP/NAGLU/GPC4/SCARB2/HYAL1",76
"GO:0098857","membrane microdomain","111/4384","295/19960",0.376271186440678,1.71313250030929,6.54652686785392,5.75375708783331e-10,2.43895369889823e-08,1.6285487897727e-08,"CD8A/MYOF/MS4A1/PRKAR1A/THY1/PGK1/GAB2/BST2/RANGRF/MLC1/CD19/CTSD/PTPRC/TLR2/PECAM1/CDH15/EFNB1/SERPINH1/MAL/ADGRG1/HPSE/ENTPD1/CD4/PRKAR2A/PTGS2/CDH1/TRPC4/ARID3A/PPP2R1B/ADRA1A/CD226/ANXA2/TNR/CAV1/HYAL2/LCP2/TPP1/RAB5A/PRNP/ABCA1/ITGB2/PRTN3/SULF1/SHH/INSR/CXADR/SLC6A4/CDH2/KCND2/BMPR1A/CHRNB2/TLR1/ATP5F1A/ANXA13/POPDC1/ADCYAP1R1/SCN5A/DLG1/NPHS2/CTNNA1/TNF/P2RX1/CORO1C/KCNE1/HK1/ABCB4/MAPT/GPC1/CRIPTO/SKAP1/CD48/ITGB1/GJA1/GHSR/CAV2/MFAP3/CLN3/TGFBR2/IRS1/DLL1/ATP1A1/TRAF2/NPC1/CBLC/CD79A/EZR/SRC/KCNA3/LRP8/SYNJ2/NOS3/LAMP2/FLOT1/TNFRSF1B/GP2/IKBKB/INPP5D/SLC1A1/SGCA/ADD2/CAPN2/NOS1/TGFBR1/TLR6/EPHB1/SDCBP/PSEN1/TNFRSF10A/SCARB1/EFNA5/MAG",111
"GO:0045121","membrane raft","110/4384","293/19960",0.37542662116041,1.70928726240004,6.48878828896646,7.98881333522354e-10,3.20813924988187e-08,2.14215271703501e-08,"CD8A/MYOF/MS4A1/PRKAR1A/THY1/PGK1/GAB2/BST2/RANGRF/MLC1/CD19/CTSD/PTPRC/TLR2/PECAM1/CDH15/EFNB1/SERPINH1/MAL/ADGRG1/HPSE/ENTPD1/CD4/PRKAR2A/PTGS2/CDH1/TRPC4/ARID3A/PPP2R1B/ADRA1A/CD226/ANXA2/TNR/CAV1/HYAL2/LCP2/TPP1/RAB5A/PRNP/ABCA1/ITGB2/PRTN3/SULF1/SHH/INSR/CXADR/SLC6A4/CDH2/KCND2/BMPR1A/CHRNB2/TLR1/ATP5F1A/ANXA13/POPDC1/ADCYAP1R1/SCN5A/DLG1/NPHS2/CTNNA1/TNF/P2RX1/CORO1C/KCNE1/HK1/ABCB4/MAPT/GPC1/CRIPTO/SKAP1/CD48/ITGB1/GJA1/GHSR/CAV2/MFAP3/CLN3/TGFBR2/IRS1/DLL1/ATP1A1/TRAF2/NPC1/CBLC/CD79A/EZR/SRC/KCNA3/LRP8/SYNJ2/NOS3/FLOT1/TNFRSF1B/GP2/IKBKB/INPP5D/SLC1A1/SGCA/ADD2/CAPN2/NOS1/TGFBR1/TLR6/EPHB1/SDCBP/PSEN1/TNFRSF10A/SCARB1/EFNA5/MAG",110
"GO:0030016","myofibril","94/4384","243/19960",0.386831275720165,1.76121173890841,6.33380791211785,2.28456936526863e-09,8.0399265746049e-08,5.36845480045358e-08,"PPP1R12A/CAPN3/FLNB/PDE4DIP/SCN8A/MYL3/BIN1/FLNA/GLRX3/NRAP/ANK2/CSRP2/SORBS2/TMOD2/MYH2/MYH7/ACTC1/PGM5/BAG3/TPM4/MYH6/ACTN2/FHL5/PRKD1/TMOD3/ABCC9/MYH15/CACNA1D/MYOD1/TNNI1/SDC4/SCO2/SCN1A/PAK1/TTN/TNNT1/ANK3/MYBPC3/MYBPC1/NEBL/PPP2R5A/SRI/CASQ1/MYH3/ANKRD2/CASQ2/CFL2/FERMT2/TMOD4/SMPX/SCN5A/ALDOA/TNNC2/DNAJB4/MYOM1/STK11/CORO1C/KCNE1/ANKRD1/KAT2B/MYH8/SYNE1/RTN2/TRIM32/MYOM2/TPM3/RYR3/ARF1/NEB/DST/JUP/MYL4/SYNM/MYL2/TCAP/AKAP4/TNNT3/TPM1/PARVB/ANK1/DES/KRT8/REM1/MTM1/SLC4A1/CACNA1S/MYH4/FXR1/CSRP1/MYBPC2/TPM2/LDB3/CAPZB/CRYAB",94
"GO:1904813","ficolin-1-rich granule lumen","57/4384","124/19960",0.459677419354839,2.09287438191665,6.47635626192267,2.40532369052376e-09,8.0399265746049e-08,5.36845480045358e-08,"HUWE1/ASAH1/PSMD2/ATG7/GLB1/CTSD/DYNLT1/PSMD14/CTSS/ACLY/PSMD11/PDAP1/CSTB/CAPN1/ARSB/HSP90AA1/CFD/DDX3X/HSPA1A/SRP14/HSPA6/XRCC6/TNFAIP6/CDA/PSMD13/DBNL/AMPD3/ALDOA/HMGB1/PAFAH1B2/A1BG/CCT8/GPI/PYGL/ALOX5/PSMA2/MVP/COTL1/EEF2/PSMB1/COMMD3/JUP/ACTR1B/IDH1/PGM1/FCN1/COMMD9/SERPINA1/EEF1A1/PPIA/GMFG/PNP/MNDA/ALAD/HSPA8/CTSZ/GSTP1",57
"GO:0042470","melanosome","53/4384","112/19960",0.473214285714286,2.15450664754953,6.50015579903879,2.423568954337e-09,8.0399265746049e-08,5.36845480045358e-08,"ATP6V0A1/MLANA/CD63/DCT/YWHAZ/CLTC/CTSD/SERPINF1/RAB1A/SLC1A4/PRDX1/STX3/SEC22B/SLC1A5/NAP1L1/MYH11/HSP90AA1/GGH/P4HB/ANXA2/TPP1/RAB5A/RAB9A/PDIA6/BACE2/ANXA6/ERP29/RAB27A/TMED10/TYRP1/TYR/RAB5C/ATP7A/ITGB1/TFRC/ATP1A1/CANX/FLOT1/ITGB3/ATP6V1B2/SYNGR1/HSP90B1/SLC3A2/RAN/CAPG/HSPA8/CCT4/CALU/SDCBP/PDIA3/NCSTN/BSG/MMP14",53
"GO:0048770","pigment granule","53/4384","112/19960",0.473214285714286,2.15450664754953,6.50015579903879,2.423568954337e-09,8.0399265746049e-08,5.36845480045358e-08,"ATP6V0A1/MLANA/CD63/DCT/YWHAZ/CLTC/CTSD/SERPINF1/RAB1A/SLC1A4/PRDX1/STX3/SEC22B/SLC1A5/NAP1L1/MYH11/HSP90AA1/GGH/P4HB/ANXA2/TPP1/RAB5A/RAB9A/PDIA6/BACE2/ANXA6/ERP29/RAB27A/TMED10/TYRP1/TYR/RAB5C/ATP7A/ITGB1/TFRC/ATP1A1/CANX/FLOT1/ITGB3/ATP6V1B2/SYNGR1/HSP90B1/SLC3A2/RAN/CAPG/HSPA8/CCT4/CALU/SDCBP/PDIA3/NCSTN/BSG/MMP14",53
"GO:0044309","neuron spine","75/4384","182/19960",0.412087912087912,1.87620317638566,6.29978928612169,3.78616387579881e-09,1.20368459884771e-07,8.03729524511678e-08,"P2RX6/ZMYND8/PALM/CRIPT/GRM3/DLG4/ABR/PPFIA2/NTRK2/STX4/GPM6A/GABBR1/ACTN2/GPHN/CAMK2A/SLC8A2/STRN4/KCNA4/CD3E/PPP1CA/CLCN2/BCR/GRIN1/FMR1/SIPA1L1/TANC2/GABRB3/KCND1/NEURL1/GRIA1/FARP1/TIAM1/GABRB2/KCND2/MTMR2/GABRA1/PPFIA1/NEDD4/MT3/GIPC1/GRIA2/MAPT/MPP2/ITPKA/MOB4/ARF4/SYNE1/FRMPD4/PTK2B/ITGB1/DRD1/FCGR2B/HPCA/FBXO2/DNM3/GABRG2/CALB1/PSD/EPHB2/MAP1B/SRGAP2/P2RX4/SLC1A1/EPHA4/NOS1/LAMA2/DGKI/HSPA8/FXR1/NLGN1/GRID2/ABI2/EEA1/PTEN/CRYAB",75
"GO:0030017","sarcomere","87/4384","222/19960",0.391891891891892,1.78425231801144,6.23386536579916,4.28225496683121e-09,1.30694421587688e-07,8.72678485872128e-08,"PPP1R12A/CAPN3/FLNB/SCN8A/MYL3/BIN1/FLNA/GLRX3/NRAP/ANK2/CSRP2/SORBS2/TMOD2/MYH2/MYH7/ACTC1/PGM5/BAG3/TPM4/MYH6/ACTN2/FHL5/PRKD1/TMOD3/ABCC9/CACNA1D/TNNI1/SCN1A/PAK1/TTN/TNNT1/ANK3/MYBPC3/MYBPC1/NEBL/PPP2R5A/SRI/CASQ1/MYH3/ANKRD2/CASQ2/CFL2/FERMT2/TMOD4/SMPX/SCN5A/ALDOA/TNNC2/DNAJB4/MYOM1/STK11/CORO1C/KCNE1/ANKRD1/KAT2B/MYH8/SYNE1/RTN2/TRIM32/MYOM2/TPM3/RYR3/ARF1/NEB/DST/JUP/MYL4/MYL2/TCAP/AKAP4/TNNT3/TPM1/PARVB/ANK1/DES/KRT8/REM1/MTM1/SLC4A1/CACNA1S/MYH4/CSRP1/MYBPC2/TPM2/LDB3/CAPZB/CRYAB",87
"GO:0043197","dendritic spine","74/4384","180/19960",0.411111111111111,1.87175587996756,6.23296498054675,5.4249805214455e-09,1.59202312994728e-07,1.06303262039661e-07,"P2RX6/ZMYND8/PALM/CRIPT/GRM3/DLG4/ABR/PPFIA2/NTRK2/STX4/GPM6A/GABBR1/ACTN2/GPHN/CAMK2A/SLC8A2/STRN4/KCNA4/CD3E/PPP1CA/CLCN2/BCR/GRIN1/FMR1/SIPA1L1/TANC2/GABRB3/KCND1/NEURL1/GRIA1/FARP1/TIAM1/GABRB2/KCND2/MTMR2/GABRA1/PPFIA1/NEDD4/MT3/GIPC1/GRIA2/MAPT/MPP2/ITPKA/MOB4/ARF4/SYNE1/FRMPD4/PTK2B/ITGB1/DRD1/FCGR2B/HPCA/FBXO2/DNM3/GABRG2/CALB1/PSD/EPHB2/MAP1B/SRGAP2/P2RX4/SLC1A1/EPHA4/NOS1/LAMA2/DGKI/HSPA8/FXR1/NLGN1/GRID2/ABI2/PTEN/CRYAB",74
"GO:0062023","collagen-containing extracellular matrix","145/4384","430/19960",0.337209302325581,1.53528687828892,5.95314411512099,9.91597113448351e-09,2.80186594996885e-07,1.87087413918041e-07,"TGFB3/LGALS9/DPT/LGALS1/FBN2/S100A6/SERPINA3/F9/SFRP2/CTSC/TIMP3/CTSD/A2M/SERPINF1/CTSS/HRG/NID1/ECM2/WNT2/AHSG/NTN1/COL10A1/COL4A5/CSTB/SERPINH1/TGM2/FCN2/IL7/AMBP/HSP90AA1/COCH/THBS2/MDK/PRELP/FBLN2/COL1A2/EMILIN1/F12/THBS1/COL9A1/ANXA2/TNR/ADAMTS2/PRG3/SDC2/MXRA5/SERPINB6/SPN/COL11A2/ANXA1/TIMP1/ADAMTS3/MFAP4/BCAM/PRTN3/THBS4/SULF1/ANXA6/MFGE8/ADAMTS8/SHH/HAPLN1/FGF10/ANXA4/LTBP1/IMPG1/CCN3/TGFB2/ZP1/MARCO/TGFB1/PRSS1/EDIL3/CDH2/LGALS3BP/SPP2/ADAMTS1/COL4A2/WNT5A/LAMC3/DLG1/SERPINA5/ANXA7/PLG/SFRP1/COL11A1/A1BG/USH2A/LGALS3/ZP3/GPC1/TGFB1I1/SEMA7A/NDP/TGM4/CLC/PXDN/AMELX/SRPX/ACTA2/ECM1/ACHE/FMOD/FBN1/PRG4/LTBP4/SERPINC1/COL4A6/MYOC/NPPA/DST/TGFBI/SDC3/FGB/AGT/LAMB3/SERPINE2/CBLN1/ZP2/F2/SEMA3B/COL9A2/CTSG/MEGF9/FCN1/COL5A2/PDGFB/SERPINA1/AZGP1/SERPINE1/HPX/LAMA2/BGN/HSP90B1/SERPINF2/CILP/TNXB/COMP/CTSZ/NID2/SPARC/GPC4/COL3A1/EFNA5/AMELY",145
"GO:0098984","neuron to neuron synapse","140/4384","412/19960",0.339805825242718,1.5471086386507,5.95316209143017,1.02820768806196e-08,2.80186594996885e-07,1.87087413918041e-07,"GRIN2D/IGSF9B/CAMK2D/RTN1/SCN8A/EFNB2/NCS1/PALM/RPS18/DLG3/CRIPT/GRM3/RNF112/DLG4/PPFIA2/YWHAZ/NTRK2/SLC30A3/DMTN/MAPK8IP2/NCK2/PRKCG/RPS19/ACTN2/GPHN/CAMK2A/CAMK2G/ADD3/SLC8A2/SYN3/GRIK1/CACNG4/NLGN4Y/CDK5/EFNB3/LRRTM2/BCR/CALCA/PRKAR1B/GRID1/GRIN1/FMR1/SIPA1L1/TSC2/AKAP7/HOMER2/ABL1/EIF3E/PRNP/RHEB/NEURL1/PCBP1/DLG5/GRIA1/SORCS3/DCLK1/ASIC1/SYNGAP1/TIAM1/PAK3/RPL10A/CDH2/MTMR2/SEMA4B/EIF3A/GRM7/DBNL/CTNND2/RPS13/RAPGEF4/GRIK4/ADAM10/DLG1/SEMA4F/GPSM2/GRIA2/PRKN/MPP2/GAP43/PTK2B/SLC30A1/INPP4A/RGS9/ATP7A/SLC4A8/ITGB1/PLPPR4/PAK2/CLSTN1/MPDZ/GRIP1/MDM2/DRP2/ARF1/SYN2/DNM3/PRKCZ/ATP1A1/CAMK2B/GRIK3/CALB1/LRP8/CRHR1/RNF19A/DISC1/PSD/BNIP3/RPL30/RPL7/EPHB2/MAP1B/SRGAP2/RUSC1/P2RX4/SPOCK1/RTN3/PENK/SLC1A1/EPHA4/GRIK5/ADD2/CADM1/NOS1/HOMER3/DLGAP1/EPS8/DGKI/HSPA8/RPLP0/CASP3/NLGN1/GRID2/RS1/RPL38/WWC1/ADD1/CABP1/CAPZB/P2RY1/PTEN",140
"GO:0014069","postsynaptic density","125/4384","359/19960",0.348189415041783,1.58527844987089,5.93673052258114,1.26247170201167e-08,3.32160658149968e-07,2.21791761805318e-07,"GRIN2D/IGSF9B/CAMK2D/RTN1/SCN8A/EFNB2/NCS1/PALM/RPS18/DLG3/CRIPT/GRM3/RNF112/DLG4/PPFIA2/NTRK2/DMTN/MAPK8IP2/NCK2/PRKCG/RPS19/ACTN2/GPHN/CAMK2A/CAMK2G/ADD3/SLC8A2/SYN3/GRIK1/CACNG4/NLGN4Y/CDK5/EFNB3/LRRTM2/BCR/GRID1/GRIN1/FMR1/SIPA1L1/TSC2/HOMER2/ABL1/EIF3E/PRNP/RHEB/NEURL1/PCBP1/DLG5/GRIA1/SORCS3/DCLK1/ASIC1/SYNGAP1/TIAM1/PAK3/RPL10A/CDH2/MTMR2/SEMA4B/EIF3A/DBNL/CTNND2/RPS13/GRIK4/ADAM10/DLG1/SEMA4F/GPSM2/GRIA2/PRKN/MPP2/GAP43/PTK2B/SLC30A1/INPP4A/RGS9/ATP7A/PLPPR4/PAK2/CLSTN1/MPDZ/GRIP1/MDM2/DRP2/ARF1/SYN2/DNM3/PRKCZ/ATP1A1/CAMK2B/GRIK3/LRP8/CRHR1/DISC1/PSD/BNIP3/RPL30/RPL7/MAP1B/SRGAP2/RUSC1/P2RX4/SPOCK1/RTN3/EPHA4/GRIK5/ADD2/CADM1/NOS1/HOMER3/DLGAP1/EPS8/DGKI/HSPA8/RPLP0/CASP3/NLGN1/GRID2/RPL38/WWC1/ADD1/CABP1/CAPZB/P2RY1/PTEN",125
"GO:0032279","asymmetric synapse","129/4384","375/19960",0.344,1.56620437956204,5.87223953721593,1.69844029945976e-08,4.31969982829265e-07,2.88436878925798e-07,"GRIN2D/IGSF9B/CAMK2D/RTN1/SCN8A/EFNB2/NCS1/PALM/RPS18/DLG3/CRIPT/GRM3/RNF112/DLG4/PPFIA2/NTRK2/DMTN/MAPK8IP2/NCK2/PRKCG/RPS19/ACTN2/GPHN/CAMK2A/CAMK2G/ADD3/SLC8A2/SYN3/GRIK1/CACNG4/NLGN4Y/CDK5/EFNB3/LRRTM2/BCR/GRID1/GRIN1/FMR1/SIPA1L1/TSC2/HOMER2/ABL1/EIF3E/PRNP/RHEB/NEURL1/PCBP1/DLG5/GRIA1/SORCS3/DCLK1/ASIC1/SYNGAP1/TIAM1/PAK3/RPL10A/CDH2/MTMR2/SEMA4B/EIF3A/GRM7/DBNL/CTNND2/RPS13/GRIK4/ADAM10/DLG1/SEMA4F/GPSM2/GRIA2/PRKN/MPP2/GAP43/PTK2B/SLC30A1/INPP4A/RGS9/ATP7A/SLC4A8/ITGB1/PLPPR4/PAK2/CLSTN1/MPDZ/GRIP1/MDM2/DRP2/ARF1/SYN2/DNM3/PRKCZ/ATP1A1/CAMK2B/GRIK3/LRP8/CRHR1/DISC1/PSD/BNIP3/RPL30/RPL7/MAP1B/SRGAP2/RUSC1/P2RX4/SPOCK1/RTN3/SLC1A1/EPHA4/GRIK5/ADD2/CADM1/NOS1/HOMER3/DLGAP1/EPS8/DGKI/HSPA8/RPLP0/CASP3/NLGN1/GRID2/RPL38/WWC1/ADD1/CABP1/CAPZB/P2RY1/PTEN",129
"GO:0098803","respiratory chain complex","50/4384","110/19960",0.454545454545455,2.06950895819509,5.96729084974139,3.54713114672632e-08,8.73051956436188e-07,5.82958056032441e-07,"COX7C/NDUFA5/ATP5F1E/NDUFB6/NDUFB4/ATP5MF/COX7A1/NDUFV1/DMAC2L/COX6A1/NDUFS2/NDUFS4/NNT/NDUFA6/ND1/NDUFV3/ND2/ATP5MC2/BCS1L/ND3/NDUFA1/NDUFA3/NDUFA7/NDUFC2/NDUFB8/ATP5F1D/ATP5F1A/NDUFB5/NDUFA4/ATP5F1B/SDHA/NDUFB2/NDUFB1/NDUFAB1/NDUFS3/CYTB/NDUFA2/NDUFS5/COX3/NDUFA9/ATP5PD/NDUFB9/ATP6/SDHB/ND4/NDUFS1/NDUFV2/NDUFA10/NDUFB3/NDUFS8",50
"GO:0030133","transport vesicle","149/4384","453/19960",0.328918322295806,1.49753871191247,5.68273532413602,3.85792966072569e-08,9.19875103479282e-07,6.14223011773433e-07,"ATP6V1B1/ATP6AP1/ATP6V0A1/MYOF/BIN1/YKT6/NPTX1/OVGP1/RNF112/DLG4/STX11/PPFIA2/SLC18A1/CLTC/RAB3D/NGF/SLC30A3/SEPTIN1/HLA-A/RAB1A/STX1A/GABBR1/HLA-B/MAP6/AMPH/STX2/AP3S1/STX3/CLCN5/SYN3/SEC22B/SEC13/SYNGR3/SCG3/DEFA4/VGF/CA4/AP1B1/VAMP3/COPG2/SEPTIN6/GRIN1/PHF24/CNIH1/SEC23IP/SEC24D/CD59/STX10/VAMP4/COPB2/SYT5/HLA-F/RAB5A/SEC24C/RAB9A/AP2A1/STX5/SEC31A/GRIA1/HLA-DQA2/CLTA/DBH/AP1G1/HLA-DQB1/ERP29/GOSR2/SCAMP1/ITPR3/SREBF1/ATP6V1G1/SNAP25/MTMR2/SYT4/AP1M2/BDNF/PAM/ANXA13/ATM/ATP6V1A/CLTB/CEACAM1/KDELR2/CACFD1/COPA/RAB27A/MT3/GIPC1/DEFA6/TMED10/ARCN1/GOSR1/LAPTM5/TGFA/SLC30A2/HLA-DQB2/IGF2R/RAB5C/AP1S1/TMED3/ATP7A/SLC4A8/HLA-DRB5/CD74/KDELR3/DPYSL3/CAV2/HLA-E/SYN2/CLN3/ECE2/CLCN4/SYNGR2/VPS45/CLCN3/UBE3A/COPS5/AP3M2/FOLR1/DISC1/CIDEB/SNCA/ATP6V1B2/SYNGR1/SREBF2/ITPR2/SYNGR4/HLA-C/PENK/SYP/HCRT/RAB3IL1/BGN/SURF4/RAB3B/SCGN/RASSF9/DGKI/HSPA8/ATP13A2/COPB1/ATP8A1/DEFA5/PSEN1/TMED2/SEC23A/NCSTN/OPRK1/CPE/ATP6V0D1",149
