"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","131/4232","349/18737",0.375358166189112,1.6618823156629,6.74184316595571,1.43452909571439e-10,1.65231669479103e-08,1.22037929769387e-08,"HDAC4/ASAH1/MED4/CTDP1/NOTCH2/SMAD2/NHLH2/WWP2/STAT5B/DDX5/SPEN/TCF3/TMF1/NKX2-5/ACTB/AR/TCF21/FLT3/BRD8/MED16/TP53/NCOR1/ZFPM2/HAND1/XBP1/TP53BP1/MYOD1/STAT3/MED12/THRAP3/RELA/FOXP1/PDCD11/C1D/EOMES/PPARG/EP300/HEY1/LHX3/KDM5D/HMGA1/GTF2I/NPM1/GABARAPL1/TCF7L2/TAF4B/TOB2/HIF1A/BAZ2A/NCOA1/ANXA4/MEF2C/RBX1/SP100/ANKRD2/TACC1/MTA1/SIRT1/MED24/MED13/IFI27/TAF10/SRF/KEAP1/MEF2A/CRY2/TRIM24/HMGB1/DHX9/TCERG1/LATS1/TP73/ARID5A/ANKRD1/STK4/TBXT/CRY1/TGFB1I1/NRIP1/PPID/CPNE1/TRIM32/HEY2/NR4A2/TAF11/FBP1/RB1/LDB1/SP3/ESRRB/TBX3/JUP/EGR2/DLL1/RAD23B/CRKL/EPAS1/DNMT3A/SRC/CRX/TAL1/CTBP1/FOXL2/HMGA2/BUD31/TAF4/HSF1/PRMT2/AIP/HIPK2/NCOR2/NFKBIA/WBP2/SMAD3/ID4/CD34/PRAME/SMAD4/NCOA6/RNF14/CDKN2A/RNF6/ADD1/LMO2/PRKCB/BBS4/GSK3B/DCAF1/SP1/JUN/SPI1",131
"GO:0005126","cytokine receptor binding","108/4232","277/18737",0.389891696750903,1.72622890406939,6.57733508804133,4.775012107901e-10,5.04161695059214e-08,3.72367172274034e-08,"IFNA21/TGFB3/CXCL6/IFNA10/IFNA7/CCRL2/IL12RB1/SMAD2/IL18/CCL16/NTRK1/NGF/IFNA8/IL5/CCL11/TRIM37/TGFBRAP1/CCL26/TNFSF9/NES/TRAF3/PGF/IL7/PPBP/CCL21/IL12B/TNFSF12/CCL7/SOCS2/TNFSF8/CTF1/MAP3K7/TGFB2/IFNA1/IL37/CSF1/TGFB1/FERMT2/IFNW1/CCL5/SMAD6/TNFSF14/IL2/CD70/BDNF/EDA/CLCF1/CFLAR/TRAF1/CDH5/SOCS1/IL9/ITGA5/JAK1/TNF/CXCL5/TNFSF4/GRB2/CXCL8/MYD88/PXDN/BAMBI/TNFSF10/CXCL9/ECM1/INHBC/VEGFB/RNF41/CNIH4/DDT/TNFSF13B/TGFBR2/CCL19/TRAF2/CASP8AP2/IFNA4/IFNA14/IFNG/C5/CCL23/IL6/IL6R/PYCARD/IL4/LTB/ITGB3/LIF/CCL22/CISH/TRAF6/SMAD3/STAP1/FADD/ADAM8/TGFBR1/CX3CR1/IL11/CCL13/CASP3/SDCBP/CASP8/NOL3/TGFBR3/EPO/CCL20/OSM/IFNA17/EFNA5",108
"GO:0001216","DNA-binding transcription activator activity","168/4232","487/18737",0.344969199178645,1.52733645676046,6.36902927057043,8.61035467990285e-10,8.39178413802839e-08,6.19806098010821e-08,"TEAD4/ATF1/ZNF658/DLX5/NFYC/SIX3/NRF1/FOSB/IKZF3/NOTCH2/SOX1/SMAD2/TFE3/NHLH2/SOX30/TCF12/STAT5B/SOX12/PLAG1/FOXN1/FOXJ3/MYBL2/RXRB/ATF5/MYOG/TCF3/NKX2-5/HNF1A/EHF/AR/NFYB/TCF21/SIX1/HHEX/ZNF33B/NFKB2/CEBPG/BARX2/GMEB1/TP53/PROP1/NR6A1/SOX11/KLF10/HOXA5/HAND1/SMAD1/NR2C2/HOXA1/MYOD1/STAT3/PAX6/NFKB1/RFX5/DMRT1/MYF6/OTX1/VEZF1/MYF5/PBX2/ZNF175/RELA/SPIB/PRDM2/PPARG/TP63/ELF3/RFX4/ZBED1/HOXC13/LHX3/GTF2I/TLX1/IRF4/HIF1A/RFXANK/RFXAP/HOXC11/MEF2C/SATB2/SREBF1/RUNX1/KLF15/MEOX2/NR1H3/CDC5L/MTF1/ATMIN/PGR/SRF/PAX8/HOXA13/MEF2A/HNF4G/ESRRG/NOTCH4/HOXC10/SOX14/PLAGL1/POU2F3/HOXD4/CEBPD/GCM2/TLX2/UBP1/E2F2/HEYL/TP73/KLF6/MYB/FOSL2/ZBED4/EGR3/ZIC3/EGR4/DLX2/HOXB3/SOX3/CEBPE/NR4A2/ONECUT1/NR2E1/BATF/PBX1/NHLH1/PAX9/PHOX2B/WT1/ATOH1/ESRRB/TBX3/EGR2/ZBTB17/RUNX2/HLF/MAFF/HOXA7/EPAS1/CDX4/CRX/KLF5/SOX15/MEIS1/FOXL2/ZNF43/CEBPB/HSF1/EGR1/SOX4/NR2E3/ASCL2/PHOX2A/RLF/E2F5/CDX1/NKX2-2/HOXB5/ERG/SMAD3/TCF4/SMAD4/FOXO4/OTX2/SP1/JUN/SPI1/BNC1/ZNF33A",168
"GO:0004713","protein tyrosine kinase activity","63/4232","138/18737",0.456521739130435,2.02123058272376,6.5038566410762,1.63353154175686e-09,1.38013641831369e-07,1.01935053867891e-07,"CLK1/BLK/DYRK1A/TYRO3/PRKCD/DDR2/EPHB4/NTRK1/NTRK2/DYRK1B/FLT3/DYRK3/TIE1/TTK/AXL/EFNB3/BCR/DDR1/TNK1/ROS1/EPHB3/WEE1/ABL1/TTN/EFNA4/CLK2/INSR/AATK/STK16/EIF2AK2/TXK/JAK1/EPHA5/ABL2/FER/MAP2K7/PTK2B/IGF2R/MATK/CAMKK2/NRP1/MUSK/INSRR/DYRK4/MAP2K4/DYRK2/NRP2/SRC/FES/HIPK2/EPHB2/EPHA7/EPHA4/PDGFRA/KIT/TNK2/EPHB1/LTK/TESK1/EPHA8/FLT1/BMX/SRMS",63
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","165/4232","480/18737",0.34375,1.52193850425331,6.25716560498913,1.63394208955843e-09,1.38013641831369e-07,1.01935053867891e-07,"TEAD4/ATF1/ZNF658/DLX5/NFYC/SIX3/NRF1/FOSB/IKZF3/NOTCH2/SOX1/SMAD2/TFE3/NHLH2/SOX30/TCF12/STAT5B/SOX12/PLAG1/FOXN1/FOXJ3/MYBL2/RXRB/ATF5/MYOG/TCF3/NKX2-5/HNF1A/EHF/AR/NFYB/TCF21/SIX1/HHEX/ZNF33B/NFKB2/CEBPG/BARX2/GMEB1/TP53/PROP1/NR6A1/SOX11/KLF10/HOXA5/HAND1/SMAD1/NR2C2/HOXA1/MYOD1/STAT3/PAX6/NFKB1/RFX5/DMRT1/MYF6/OTX1/VEZF1/MYF5/PBX2/ZNF175/RELA/SPIB/PRDM2/PPARG/TP63/ELF3/RFX4/ZBED1/HOXC13/LHX3/GTF2I/TLX1/IRF4/HIF1A/RFXANK/RFXAP/HOXC11/MEF2C/SATB2/SREBF1/RUNX1/KLF15/MEOX2/NR1H3/CDC5L/MTF1/ATMIN/PGR/SRF/PAX8/HOXA13/MEF2A/HNF4G/ESRRG/NOTCH4/HOXC10/SOX14/PLAGL1/POU2F3/HOXD4/CEBPD/GCM2/TLX2/UBP1/E2F2/HEYL/TP73/KLF6/MYB/FOSL2/ZBED4/EGR3/ZIC3/EGR4/DLX2/HOXB3/SOX3/CEBPE/NR4A2/ONECUT1/NR2E1/BATF/PBX1/NHLH1/PAX9/PHOX2B/WT1/ATOH1/ESRRB/TBX3/EGR2/ZBTB17/RUNX2/HLF/MAFF/HOXA7/EPAS1/CDX4/CRX/KLF5/SOX15/MEIS1/FOXL2/ZNF43/CEBPB/HSF1/EGR1/SOX4/NR2E3/ASCL2/PHOX2A/RLF/CDX1/NKX2-2/HOXB5/ERG/SMAD3/TCF4/SMAD4/FOXO4/OTX2/SP1/JUN/ZNF33A",165
"GO:0015453","oxidoreduction-driven active transmembrane transporter activity","37/4232","68/18737",0.544117647058823,2.40905773935283,6.28745833280792,1.17928806314811e-08,9.33848735005412e-07,6.89728347459653e-07,"CYB5A/NDUFA5/NDUFB6/NDUFB4/COX7A1/NDUFV1/NDUFS2/NDUFS4/NNT/NDUFA6/ND1/NDUFV3/ND2/ND3/NDUFA1/NDUFA3/NDUFA7/NDUFC2/NDUFB8/NDUFB5/NDUFA4/NDUFB2/NDUFB1/NDUFS3/CYTB/NDUFA2/NDUFS5/COX3/CYB561D2/NDUFA9/NDUFB9/ND4/NDUFS1/NDUFV2/NDUFA10/NDUFB3/NDUFS8",37
"GO:0045296","cadherin binding","120/4232","334/18737",0.359281437125749,1.59070328152768,5.88370250602328,1.6649739004557e-08,1.24089525404551e-06,9.16508852944344e-07,"FLNB/PKP2/SFN/EIF2S3/FLNA/EIF4H/PLCB3/SPTBN2/YKT6/LASP1/ERC1/YWHAZ/DDX6/EPN2/BAG3/MYH9/RAB1A/EHD1/CDH15/PRDX1/CCS/NOTCH3/CNGA3/STK38/NCK1/CDH3/CDH20/TMOD3/EMD/CD2AP/PPP1CA/MPRIP/CDH1/TRPC4/TJP2/CDH10/RPS26/ANXA2/NUMB/DDX3X/EIF3E/H3C10/H3C12/ANK3/ATIC/EEF1D/ATXN2L/HSPA1A/STX5/RANGAP1/ANXA1/TRIM25/PDXDC1/LDHA/RPL24/PCBP1/CAST/AFDN/H3C11/EPS15/CDH4/CDH11/PRDX6/GIGYF2/CDH2/RARS1/DBNL/CTNND2/H3C1/ALDOA/CDH5/DLG1/PTPN11/HNRNPK/CTNNA1/CLINT1/CLIC1/DOCK9/GIPC1/PKP1/CCT8/RPL23A/CDH12/H3C6/ITGB1/GOLGA3/PAK2/EEF2/CDH9/H3C4/JUP/CRKL/TMPO/EZR/GOLGA2/PAICS/IDH1/SRC/CD46/CAPZA1/NDRG1/CTNNA3/ARHGAP1/P2RX4/RPL7A/GPRC5A/SLC3A2/RACK1/EVPL/RAN/CAPG/HSPA8/WASF2/ADD1/PTPN1/PSEN1/TLN1/CAPZB/BSG/TAGLN2",120
"GO:0016887","ATP hydrolysis activity","143/4232","418/18737",0.342105263157895,1.51465650184061,5.74787248831508,2.7933240348001e-08,1.96618975116207e-06,1.45220179353058e-06,"KIF23/CHD1/HSP90AA4P/CDC6/AFG3L2/SMARCA5/MCM3/DNAH9/CHD2/DDX6/MLH1/ABCA5/ATP9A/ABCC3/DDX5/ABCA6/ABCE1/UPF1/YME1L1/TAP1/ATP12A/ACIN1/RUVBL2/PMS2P1/ACTB/ABCD4/DHX8/PMS1/RFC1/ABCA2/RAD54L/DDX39B/TAP2/ABCC9/KATNA1/HSP90AA1/ENTPD1/DDX1/ORC4/HSPA9/SMC4/ABCC2/ABCD1/HSPA1L/HSPA13/CFTR/SMC1B/DDX3X/VPS4B/SNRNP200/NUBP1/DHX15/HSPA1A/PMS2P3/ABCA1/SPAST/SMC1A/HSPA6/XRCC6/DDX25/BCS1L/ABCB7/RFC3/DDX3Y/SMC3/LONP1/DDX23/CHD5/BLM/MYH3/ATP4A/ATP6V1G1/CCT6B/HSPA2/ATP5F1A/KIF1A/DDX52/ATP6V1A/KIF22/DDX20/ERCC3/ABCA4/DDX42/MCM5/EIF4A1/ALPL/DHX9/ATP5F1B/ERCC6/ATAD2/MOV10/RHOBTB3/ABCB4/CCT8/AQR/MYH8/ABCB9/MYO9B/ABCF1/TOR2A/ATP7A/DDX10/RFC5/MCM4/ABCC5/DDX11/CCT2/SRPRA/MCM6/ABCA3/POLQ/ATP1A1/ABCC6/ABCD3/ABCB10/KIFC1/GPN1/HSPA7/SMCHD1/ABCF2/SPG7/VPS4A/MORC3/MDN1/HSP90B1/CLPX/TCP1/DDX18/SUPV3L1/KIF20B/SMC5/HSPA8/MYH4/ATP13A2/CCT4/KIF20A/ATP8A1/ABCC4/CCT7/NAIP/CHD3/G3BP1/ASCC3",143
"GO:0031625","ubiquitin protein ligase binding","109/4232","301/18737",0.362126245847176,1.60329855114332,5.69947144602514,4.63147136136428e-08,3.08846011307818e-06,2.28109586717609e-06,"PRKAR1A/ACVR1B/DLG3/MAGEA2/SMAD2/YWHAZ/CUL4B/TRIM37/TNFRSF14/DTX1/TP53/TRAF3/CXCR4/CUL1/PA2G4/HSP90AA1/XBP1/PRKAR2A/NDUFS2/SMAD1/MYOD1/PAX6/ISG15/CD40/ATXN3/MC1R/AUP1/HSPA9/RELA/HSPA1L/TRAF5/MID1/SMG5/ARRB1/HSPA1A/RANGAP1/HAPSTR1/USP25/CASP10/TSG101/GABARAPL1/HIF1A/SLC22A18/IKBKG/MC4R/FAF2/ARRB2/RBX1/MAP3K7/PRDX6/CUL2/SKI/SMAD6/AXIN2/RALA/LRPPRC/PER3/TRAF1/SCN5A/UBE2T/JAK1/SUMO1/PER1/RHOBTB3/PRKN/LAPTM5/GPI/PTK2B/CASC3/RNF40/BAG2/MFHAS1/MDM2/RB1/CCT2/CACYBP/SPOP/GABARAPL3/SMAD5/EGR2/KDM4A/TRAF2/LTBR/BECN1/PSMD1/CBS/PSMA3/DAZAP2/TANK/TNFRSF1B/NFKBIA/SLC25A5/BCL2/UCHL1/SMAD3/BAG5/TPI1/TGFBR1/DIO2/RALB/TCP1/GABARAP/TNK2/HSPA8/BAG1/CASP8/ABI2/GSK3B/JUN",109
"GO:0019865","immunoglobulin binding","19/4232","26/18737",0.730769230769231,3.23544968736368,6.16106053839528,6.27805338227343e-08,3.97714681767022e-06,2.93746813517951e-06,"MS4A1/FCER1A/CD22/HRG/FCGR1BP/AMBP/MS4A2/FCMR/LILRA2/GRIA1/FCGRT/PIP/FCAR/LGALS3/FCGR2B/PIGR/FCER1G/FCGR3B/FCGR3A",19
"GO:0005178","integrin binding","66/4232","161/18737",0.409937888198758,1.81498256407848,5.60967312974559,1.2305422943008e-07,7.42427184228148e-06,5.48346917109478e-06,"ITGAD/THY1/SFRP2/FAP/GFRA1/MADCAM1/MYH9/NRG1/ECM2/ITGB8/LCP1/ACTN2/ADAM9/ITGA2B/ADAM15/GFAP/ADAM23/FGF1/ISG15/ADAMTS13/LGALS8/P4HB/EMILIN1/CD226/THBS1/ITGB2/ESM1/THBS4/ITGA7/MFGE8/ADAMTS8/TSPAN8/CXADR/CCN3/SLC6A4/FGF2/FERMT2/EDIL3/CD9/ADAM10/ITGA5/ITGB5/HMGB1/ANXA7/NISCH/S1PR3/SEMA7A/ITGA3/ITGA4/ITGB1/CD81/FBN1/LTBP4/DST/TGFBI/SRC/PPIA/ITGB3/SPP1/PTN/TNXB/COMP/IBSP/TLN1/COL3A1/MMP14",66
"GO:0005230","extracellular ligand-gated monoatomic ion channel activity","37/4232","73/18737",0.506849315068493,2.24405378460264,5.75242050559977,1.38267069183719e-07,7.96292621162601e-06,5.8813121772405e-06,"GRIN2D/P2RX6/GABRD/P2RX5/CHRNA2/CHRNB1/P2RX7/HTR3A/GABRE/GRIK1/GABRA4/CHRND/GRID1/GRIN1/GABRR1/GABRB3/GRIA1/CHRNE/GABRB2/GABRG1/GABRA1/CHRNB2/GABRP/GABRG3/GRIK4/GABRA6/P2RX1/CHRNA1/GRIA2/GABRA3/GRIK3/GABRG2/P2RX4/GRIK5/GRID2/P2RX2/GABRB1",37
"GO:0044389","ubiquitin-like protein ligase binding","113/4232","321/18737",0.35202492211838,1.5585753699745,5.4524167929658,1.48401275908729e-07,8.17497463375477e-06,6.03792834246499e-06,"PRKAR1A/CCNB1/ACVR1B/DLG3/MAGEA2/SMAD2/YWHAZ/CUL4B/TRIM37/TNFRSF14/DTX1/TP53/TRAF3/CXCR4/CUL1/PA2G4/HSP90AA1/XBP1/PRKAR2A/NDUFS2/SMAD1/MYOD1/PAX6/ISG15/CD40/ATXN3/MC1R/AUP1/HSPA9/RELA/HSPA1L/TRAF5/MID1/TLR3/SMG5/ARRB1/HSPA1A/RANGAP1/HAPSTR1/USP25/CASP10/TSG101/GABARAPL1/HIF1A/SLC22A18/IKBKG/MC4R/FAF2/ARRB2/RBX1/MAP3K7/PRDX6/CUL2/SKI/SMAD6/AXIN2/RALA/LRPPRC/PER3/TRAF1/SCN5A/UBE2T/JAK1/SUMO1/STAT2/PER1/RHOBTB3/PRKN/LAPTM5/GPI/PTK2B/CASC3/RNF40/BAG2/MFHAS1/MDM2/RB1/CCT2/CACYBP/SPOP/GABARAPL3/SMAD5/EGR2/KDM4A/TRAF2/LTBR/BECN1/PSMD1/CBS/CEBPB/PSMA3/DAZAP2/TANK/TNFRSF1B/NFKBIA/SLC25A5/BCL2/UCHL1/SMAD3/BAG5/TPI1/TGFBR1/DIO2/RALB/TCP1/GABARAP/TNK2/HSPA8/BAG1/CASP8/ABI2/GSK3B/JUN",113
